country,year,month,date,cs,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
FR,2009,9,29,100,43787,42950,41023,39325,39563,42600,49880,53894,54850,55621,56082,56563,56491,55509,54836,53430,52226,51889,53339,56073,53469,49666,50953,48749
FR,2009,9,30,100,44051,43190,41259,39716,39945,42945,49189,52965,55098,56050,56316,57043,56748,55702,55122,53524,52491,51937,54010,56933,53576,49677,50643,48966
FR,2009,10,1,100,44628,43770,41670,39771,39875,42954,49979,54310,55252,56006,56554,57007,56838,55860,55202,53840,52378,52243,54133,57014,53651,49654,50951,49113
FR,2009,10,2,100,44434,43730,41657,40057,40073,43170,50039,54245,55255,56134,56318,56655,56267,54965,53834,52092,50533,50431,51973,55154,52315,49054,50890,49143
FR,2009,10,3,100,44015,42970,40539,38440,37754,38743,40932,42746,45667,47880,48193,49238,50593,48007,46460,44634,43731,44166,46443,50045,47642,45258,47787,46713
FR,2009,10,4,100,42374,41310,38810,36322,35413,35664,36757,37314,39806,42480,44082,45375,47051,43682,41899,40284,39396,40600,43984,49130,47599,44967,46769,45385
FR,2009,10,5,100,41430,40730,38585,37036,37753,41427,48740,53410,55056,56274,57120,58038,58084,56788,55707,54475,53258,53404,56114,58567,54323,50226,51662,49900
FR,2009,10,6,100,45002,44180,42025,40154,40400,43541,50685,55440,56150,57156,57795,58469,58022,56832,56265,54970,53927,53549,55605,58508,54195,50305,51612,49311
FR,2009,10,7,100,44532,43854,41191,39758,39966,42814,49435,53686,55441,56729,57004,58019,57663,56582,56014,54721,53584,53209,55808,58141,53679,49645,51066,49138
FR,2009,10,8,100,44686,43887,41742,39979,40182,43201,50499,55572,56000,57080,57689,58383,57923,56847,56056,54691,53367,53520,56175,58185,53752,49739,51283,49320
FR,2009,10,9,100,44368,43560,41503,39802,39934,42905,49881,55026,55693,56793,56964,57483,56841,55265,54209,52774,51543,51634,54150,56397,52275,49200,50832,48747
FR,2009,10,10,100,43634,42513,39814,37766,37067,38017,40039,42609,45255,47616,48215,49231,50589,47811,46258,44475,43477,43840,46601,50231,47193,45094,47506,46441
FR,2009,10,11,100,41936,40873,38202,36023,35083,35394,36432,37322,39496,42139,44091,45517,47299,43880,42281,40688,40282,41486,45646,50314,47779,45115,47173,45497
FR,2009,10,12,100,41452,40893,38886,37260,37904,41585,49191,54823,55545,56356,56581,56996,57045,55872,54818,53247,51961,51960,55303,58797,54693,50522,52085,50163
FR,2009,10,13,100,45481,44901,43056,41388,41876,45391,52773,58400,58678,59172,59019,59019,58509,57095,55899,54643,53235,53455,57194,60695,56347,52382,53803,51956
FR,2009,10,14,100,47443,46771,44602,42940,43333,46526,53594,58654,60184,60826,60517,60886,60203,58993,57542,55786,54376,54878,59091,62956,58835,55140,56711,54777
FR,2009,10,15,100,50533,50017,48165,46463,46627,50241,58190,64117,64538,64788,64327,64177,63531,61843,60408,58642,57404,57896,62690,66496,62607,58430,59965,58049
FR,2009,10,16,100,53937,53427,51715,49849,50115,53639,61504,67536,67500,67530,66875,66393,65879,63803,62051,59924,58250,59090,63090,65813,61716,57992,59723,57780
FR,2009,10,17,100,52697,51557,49296,47012,46258,47446,49792,52854,55335,57016,56699,56799,57953,54820,53081,51252,50420,51298,55890,59145,56103,53735,56383,55782
FR,2009,10,18,100,51789,51135,48762,46291,45478,46194,47313,49090,51301,53713,54685,54758,55569,51488,48834,46770,46092,47536,53479,59153,57289,54627,56775,55613
FR,2009,10,19,100,52146,52066,50377,48785,49577,54046,61977,68181,68683,68844,67981,67212,66296,64355,62147,59934,58861,59506,65355,68285,64164,60180,61555,60030
FR,2009,10,20,100,55594,55037,53080,51068,51278,54676,62063,67997,67671,68083,67477,67181,66403,64433,62785,61203,60455,61195,66353,66906,61991,57744,59124,57249
FR,2009,10,21,100,52400,51727,49460,47697,47781,51273,58224,63517,64960,65553,65897,66731,66000,64773,63698,62339,61525,61990,66725,66931,62180,57950,59210,57687
FR,2009,10,22,100,53119,52576,50400,48189,48428,52022,59537,65530,65350,65293,65141,65049,64394,62802,61157,59489,58516,59225,64840,65454,60807,56599,58279,56517
FR,2009,10,23,100,51995,51245,48934,47077,47417,50803,58434,64426,64131,64463,64061,63689,62951,61020,59397,57462,56261,57026,61883,63220,59020,55572,57563,55932
FR,2009,10,24,100,50905,49688,47230,44860,43964,44925,46977,50112,52227,54154,54477,55102,56247,53152,51339,49417,48669,49712,54631,55419,51997,49581,52183,51507
FR,2009,10,25,100,47371,46275,40683,39858,39707,40646,42244,43402,46059,47584,48290,49068,50070,46710,44494,42850,42708,47461,53271,53083,50907,48760,51137,50405
FR,2009,10,26,100,46768,46391,44392,42922,43921,48020,54086,57497,60287,60639,60355,60707,60037,58597,57076,55626,55141,59122,64777,61904,57583,54425,56346,54776
FR,2009,10,27,100,50853,50520,48374,46960,47508,51138,56952,60447,62133,62042,61411,61142,60441,59169,57411,55767,55480,59891,65250,62755,58280,55086,57017,55415
FR,2009,10,28,100,51246,50789,48683,46895,47347,50770,56438,59887,62279,62499,61428,61451,60648,59222,57494,56162,55475,60467,65182,62368,58150,54522,56628,55234
FR,2009,10,29,100,50935,50380,48189,46653,46836,50361,56035,59066,61056,61392,60789,60819,60238,58657,57173,55553,55012,59833,64560,61758,57585,54129,56345,54838
FR,2009,10,30,100,50593,50088,47952,46166,46467,49623,55176,58611,60927,61584,61309,61380,60914,59176,57384,55722,55405,60499,64116,61266,57370,54390,56453,54872
FR,2009,10,31,100,50324,49465,46968,44551,43704,44874,47089,48141,50982,52800,52627,52933,54152,51073,49380,47926,47625,52798,56273,54225,51010,48916,51646,50614
FR,2009,11,1,100,47402,46557,43911,41459,40497,40718,41840,42159,44370,46561,47875,48977,50747,47713,46014,44676,44852,49736,53376,53201,51117,49067,51216,49768
FR,2009,11,2,100,45703,45320,43232,41721,42498,46515,52437,56355,59628,61020,61416,62278,62376,61717,60464,59219,59342,64440,67859,65157,60682,57017,59306,57291
FR,2009,11,3,100,52829,52103,49958,48058,48334,51631,57162,60772,63397,64625,64862,65787,65355,64467,63277,62178,62127,65774,68790,65621,60719,56991,58840,56729
FR,2009,11,4,100,52315,51642,49405,47670,48113,51451,57584,61158,63213,64211,64241,64973,64792,63772,62231,61015,61170,66463,70770,67526,62824,58809,60602,58749
FR,2009,11,5,100,54590,53955,51997,49972,50401,54167,61883,65351,66077,66234,65855,66001,65708,64659,63836,62885,62962,68301,71862,68791,63921,60026,62109,60077
FR,2009,11,6,100,55566,55015,53228,51491,51860,55377,63067,66711,66955,67047,66305,66177,65659,63869,62314,61133,61329,67045,70057,67194,62912,59599,61549,59648
FR,2009,11,7,100,55097,54050,51417,48995,48261,49485,51556,53134,56276,58293,58569,59402,61056,58313,56702,55451,55556,60987,64254,62252,58856,56694,59801,58756
FR,2009,11,8,100,54974,54165,51559,48827,47888,48282,49172,49632,52006,54409,56004,57211,58975,55474,53215,51822,52307,58559,62318,62234,59717,57345,59674,58074
FR,2009,11,9,100,54284,54032,52167,50437,51083,55385,63363,67958,69431,69766,69614,69617,69235,68069,66426,65263,65519,70889,74483,71485,66828,62874,64461,62618
FR,2009,11,10,100,58418,58106,56121,54288,54621,58308,65817,69882,70679,70848,70807,71089,70910,69720,68335,67212,67256,72252,74503,71362,66644,62846,64769,63074
FR,2009,11,11,100,58404,57732,55245,52726,51527,52184,53979,54918,57044,59182,60069,60844,62316,58854,56164,54940,55750,62282,65791,64652,61624,58487,60667,59253
FR,2009,11,12,100,55655,55241,53276,51100,51596,55608,62895,66917,67177,67349,66831,66688,66313,64821,63570,62502,62678,68305,71352,68058,63184,59198,60422,58587
FR,2009,11,13,100,54415,53633,51537,49536,49560,53059,60212,64234,64562,64608,63964,63932,63159,61525,59816,58158,58510,64206,66478,63376,59259,56252,57991,56294
FR,2009,11,14,100,51367,50417,47747,45270,44382,45299,47671,49970,52656,54698,54642,55285,56735,54090,52371,51090,51561,57249,59785,57393,54326,52394,55116,54063
FR,2009,11,15,100,50079,49204,46601,43725,42631,43048,44061,44804,47133,49449,51155,52294,54104,50581,48643,47269,48131,53826,57108,56502,54076,51382,53358,52061
FR,2009,11,16,100,48196,47939,45699,43778,44160,48354,55871,60828,61436,61966,61961,62194,61960,60853,59470,58255,58582,63769,66515,63456,58785,54843,56321,54752
FR,2009,11,17,100,50421,49733,47658,45794,46296,49940,57702,62275,62570,62903,62962,63448,63154,62091,61012,59902,60302,65619,68199,65083,60448,56733,58270,56494
FR,2009,11,18,100,51939,51210,49127,47324,47782,51494,58716,63004,64296,64428,63998,64173,63289,61702,60065,58847,59289,65702,68605,65427,60912,57828,59861,58407
FR,2009,11,19,100,53656,52975,51080,49370,49602,53298,61347,65842,65787,65647,64699,64256,63344,61755,60045,58888,59581,65653,68473,65336,60764,56858,58472,56820
FR,2009,11,20,100,52679,51949,49927,47874,48212,51950,59164,63973,63669,63373,62524,62288,61796,59942,58854,57702,58218,63672,65494,62333,58088,55042,56962,55193
FR,2009,11,21,100,50440,49506,46976,44581,43903,45063,47372,49659,52054,53622,53286,53846,55366,52450,50849,49837,50881,56176,58210,55984,52523,50402,53307,52512
FR,2009,11,22,100,48605,47807,44938,42345,41438,41935,42835,44172,46459,49196,51033,52230,53986,50413,48358,47102,48123,54503,57727,57327,55092,52608,55075,53795
FR,2009,11,23,100,50119,49762,47809,45863,46632,50911,58525,63686,64437,64781,64800,65296,65202,64495,63455,62475,63580,67640,69672,66293,61375,57342,58953,57199
FR,2009,11,24,100,52552,51679,49681,47642,47822,51390,58923,63995,64031,64366,64031,64468,63813,62596,61296,60173,60909,65875,68500,65327,60979,57248,59318,57355
FR,2009,11,25,100,52861,52556,50459,48731,49295,53276,60250,64859,66337,66413,66151,66488,65873,64923,63681,62827,63630,68628,71003,67646,62937,59457,60707,58668
FR,2009,11,26,100,54262,54101,52088,50061,50351,54182,61779,67050,66414,66267,65727,65749,65095,63776,62392,61612,62833,68523,71086,67786,63499,59530,61441,59657
FR,2009,11,27,100,55099,54619,52588,50844,51079,54694,62274,67565,67499,67658,66976,66977,66364,64810,63300,62261,63459,68697,70243,67191,63146,60035,61995,60304
FR,2009,11,28,100,55711,54733,52368,49954,49317,50541,52862,55734,58129,59825,59728,60165,61683,58795,57220,56005,57116,62094,64036,61747,58472,56125,58775,57618
FR,2009,11,29,100,53554,52901,50161,47329,46074,46421,47491,48772,50857,53878,55832,57432,59166,55674,53667,52599,53904,59080,62012,61941,59664,57071,59533,57900
FR,2009,11,30,100,54209,54331,52311,50518,51204,55540,63298,69304,69995,70728,70922,71374,71556,70662,69385,68507,69795,74325,76757,73506,68685,64418,66255,64164
FR,2009,12,1,100,59968,59561,57503,55670,56031,60023,67621,73517,72865,72600,72099,72464,71971,70851,69420,68906,70451,75183,77195,74295,69924,66129,67552,65231
FR,2009,12,2,100,60810,60467,58172,56339,56595,60433,67250,72146,73263,73380,72945,73718,73000,71580,70367,69244,70246,74638,76481,73241,68836,64561,65754,63695
FR,2009,12,3,100,59252,58673,56491,54241,54321,58243,65836,71542,70904,70752,71005,71762,71483,70342,69584,68641,69776,74489,76416,73496,69130,65034,66522,64624
FR,2009,12,4,100,60382,59967,58177,56114,56510,60428,67840,73769,73408,73336,72944,73127,72806,71015,69574,68722,69970,74819,76120,73006,69008,65486,67374,65416
FR,2009,12,5,100,60648,59650,57081,54352,53486,54769,56781,59548,61368,62884,62926,63153,64223,60971,59141,57510,58763,63777,65599,63503,60777,58246,61039,60396
FR,2009,12,6,100,55607,54599,51904,49015,47809,47942,48869,50259,52077,54880,56754,57968,59651,56170,53901,52492,53623,59309,62237,62056,59625,56982,59144,57734
FR,2009,12,7,100,53854,53598,51597,49635,50261,54579,62346,68619,68633,68774,68897,69879,70135,69049,67582,66586,67859,71943,73810,70609,66303,62096,63592,61493
FR,2009,12,8,100,57231,56850,54643,53142,53564,57671,65819,71667,70957,70581,70040,70559,70128,69042,67497,66895,68383,73443,75361,72459,67971,64075,65547,62985
FR,2009,12,9,100,58085,57537,55206,53177,53374,57037,64031,69411,69896,69875,69298,69898,69198,67652,66135,65017,65997,70930,73213,70098,65737,61826,62832,60940
FR,2009,12,10,100,56528,56224,54144,51879,52327,56058,63994,70025,69002,68768,68390,68655,67675,66260,64727,63948,65376,71339,73942,71118,67223,63194,64797,63119
FR,2009,12,11,100,58951,58968,56967,55126,55718,59615,67563,73790,73057,72282,71466,71098,70248,68298,66740,65789,67006,73181,74795,72169,68544,65473,67299,65446
FR,2009,12,12,100,60775,60120,58003,55653,55200,56495,59030,62617,65009,66455,66201,66634,68012,65176,63326,62222,64074,69698,71981,70031,67122,64802,68205,66889
FR,2009,12,13,100,63146,62594,60239,57534,56484,57041,58145,60204,62376,65558,67683,68997,70593,67268,65295,64112,65675,71748,74761,74513,72185,69321,71271,69306
FR,2009,12,14,100,65603,65791,64140,62030,62699,67187,73799,78976,79244,79404,79313,79700,79764,78522,76828,76110,78070,83553,86167,83165,79069,74519,76420,74435
FR,2009,12,15,100,70348,72643,70770,68535,68806,72461,78897,83743,82917,83058,83371,83578,83468,81993,80498,79942,81795,86780,88296,85711,81289,77452,79125,76712
FR,2009,12,16,100,72637,74937,72868,70600,70693,74383,79961,84363,84903,85474,85207,85580,84715,83192,81494,80688,82208,87735,89719,86806,82900,78688,80426,78735
FR,2009,12,17,100,74608,77092,75259,72670,72567,76141,82047,86252,85274,85445,85376,86262,85796,84288,82461,81453,82545,87674,89652,86396,82219,78358,79858,77562
FR,2009,12,18,100,73336,75601,73625,71275,71168,74637,80293,85109,85221,85738,85835,86081,85900,84183,82144,80831,81932,87687,88718,85644,82102,78900,81330,79522
FR,2009,12,19,100,75043,76228,74014,71338,70469,71594,73739,76875,79473,81723,81795,82034,83046,80268,78077,76814,78269,84487,86907,84831,81738,79302,82350,80907
FR,2009,12,20,100,77150,76683,74433,71367,69949,70120,70659,72195,74207,77010,78717,79283,80250,76472,73466,72082,72760,78763,81481,80978,78650,75915,78319,76339
FR,2009,12,21,100,72755,72747,71095,68779,68431,71467,75538,79730,81819,83005,83329,84604,85008,81254,80841,80367,80864,83952,85066,82023,77735,73867,75276,73006
FR,2009,12,22,100,68472,69279,66867,64180,63542,66319,71227,76430,77961,78603,78762,79333,79504,78381,76731,75335,76111,79417,80954,78191,74238,70624,72574,70466
FR,2009,12,23,100,66211,65881,63843,61504,61338,64265,69129,74477,76146,77287,77280,77729,77941,76514,74481,72841,73297,77374,78573,76120,72548,69179,71094,68791
FR,2009,12,24,100,64494,64035,61663,59059,58287,60217,63937,68342,69936,70913,70884,71621,72594,70799,68577,66943,67417,70245,69112,65830,62596,60729,64300,64162
FR,2009,12,25,100,61092,60857,57916,54357,52367,52289,52618,53732,54129,56121,57454,57952,59317,56023,52953,51991,53142,59763,62267,63018,62457,61189,64913,63590
FR,2009,12,26,100,59977,59975,58126,56079,55552,56600,58064,60495,62197,64877,65514,65768,67375,64184,62221,60991,62144,68173,70613,69306,66887,64635,67773,66269
FR,2009,12,27,100,62456,62265,60059,57388,56050,56310,56983,58331,59328,61581,62476,62881,64166,60745,58180,57033,58296,64625,67385,67642,65791,63635,66187,64503
FR,2009,12,28,100,60505,60451,58612,56433,56044,58048,61417,65314,67379,69318,70243,71280,72376,70056,68024,66504,67271,72156,73938,71570,67753,64486,66434,64490
FR,2009,12,29,100,60380,59880,57623,55105,54472,56279,59456,63327,64873,66302,66592,67322,67400,65025,62977,61212,61936,66769,68475,65889,62150,58658,60762,58885
FR,2009,12,30,100,54790,54333,51893,49388,48888,50764,54236,58223,60185,62058,62552,63622,64321,62250,60196,58644,59403,64731,66873,64888,61626,58633,60889,59241
FR,2009,12,31,100,55083,54602,52233,49803,49303,51041,54361,58327,60064,61667,62506,63422,64865,63223,61393,59915,60938,65649,66069,63255,60100,58289,62282,62333
FR,2010,1,1,100,59884,59840,57602,54359,52507,52218,52272,52656,52307,54262,56853,59228,62647,60535,58428,57842,58755,64178,66807,67192,65885,63939,67290,65746
FR,2010,1,2,100,61915,61902,60036,58091,57689,58923,60492,63008,64656,67281,67991,68475,70187,67004,64802,63774,64778,71590,74690,73569,71273,68738,71955,70429
FR,2010,1,3,100,66658,66251,63940,61165,59971,60241,60737,62098,63306,66237,68595,69910,72079,68576,66470,65385,66459,72527,76037,75930,73594,70820,73178,71517
FR,2010,1,4,100,68074,68472,66939,64927,65274,69049,76431,82854,83853,84869,84993,85755,85971,84334,82658,81559,82382,88492,90810,88213,83828,79597,81207,79139
FR,2010,1,5,100,75049,75166,73431,71146,71410,74710,81390,87138,86895,87384,87138,87677,87276,85963,83583,82637,83156,88954,91049,88729,84462,80337,82111,80110
FR,2010,1,6,100,76038,76347,74641,72551,72467,75754,81290,86235,87348,87723,87447,87833,87530,86405,84377,83097,83529,88615,91308,88406,83996,79765,81625,79848
FR,2010,1,7,100,76124,77750,76011,73590,73490,76711,82250,86951,86997,87352,87513,87845,87631,86069,84145,83025,83668,88960,91403,88647,84745,80624,82543,80708
FR,2010,1,8,100,76984,79213,77360,75009,74827,78089,83823,88923,89499,90380,90508,90743,90376,88377,86450,85119,85293,90345,92242,89251,85529,82221,84639,82805
FR,2010,1,9,100,78730,79814,77319,74509,73187,74049,75791,78669,81302,84330,85350,86705,88435,85753,83401,81914,82285,86610,88725,86392,83177,80594,83526,82017
FR,2010,1,10,100,78463,77786,75263,72011,70516,70391,70721,71866,73921,77422,79974,81236,82959,79314,76477,75013,75155,80676,84472,84023,81369,78563,80745,79182
FR,2010,1,11,100,75963,76425,74901,72747,72823,76514,82213,86658,87093,87641,87343,87724,87420,85708,83199,81999,82160,87515,90782,88145,84124,80055,82056,80411
FR,2010,1,12,100,76802,79215,77472,75101,74734,78384,84113,88446,88524,88596,88379,88894,89065,87464,85954,85213,85832,90194,92050,88692,84230,80002,81569,79433
FR,2010,1,13,100,75167,77368,75031,72378,71613,74814,80308,84769,85967,86567,86247,86391,85240,83253,81154,79332,79425,84290,87165,84005,79844,75519,77417,75531
FR,2010,1,14,100,71817,72606,70619,68020,67659,70991,78098,83692,83556,83668,83531,84179,83699,82570,80576,79548,79782,84152,87271,83750,79645,75477,77136,75571
FR,2010,1,15,100,71437,71399,69418,67046,66878,70308,77151,82410,82231,82108,81873,82038,81581,79585,77206,75696,75732,80785,83228,80267,76601,73548,75841,74031
FR,2010,1,16,100,69852,69999,67526,64745,63541,64382,66347,69459,71775,74219,74944,75767,77348,74493,72223,70680,70131,73745,75885,73428,70162,67340,70211,68874
FR,2010,1,17,100,65015,64229,61747,58466,56840,56840,57527,59243,61055,63808,65204,65752,66939,63034,60248,58494,58407,64473,69742,70160,68097,65673,68371,67137
FR,2010,1,18,100,64011,64373,62858,60887,61471,65473,73082,79358,79762,79672,79079,78990,78422,76720,74594,73051,73248,78238,82514,79900,75692,71653,73641,72194
FR,2010,1,19,100,68439,68621,66793,64729,65038,68767,76427,82266,82330,82543,82343,82531,81875,80322,78363,77124,77421,82131,85619,82452,78221,73999,75997,74145
